section_id,article_id,article_title,section_path,heading,level,bert_umap1,bert_umap2,base_value_mean,base_value_std,base_n_runs,base_value_pctile,base_variance_pctile,instruct_value_mean,instruct_value_std,instruct_n_runs,instruct_value_pctile,instruct_variance_pctile
415,1546,Clothing,Scholarship > Function of clothing,Function of clothing,3,5.709274,-1.3180587,55.618742616449495,71.26263725925743,2,0.518796992481203,0.7236842105263158,97.91998628030431,49.88284536356655,3,0.8834586466165414,0.7093984962406015
416,1546,Clothing,Scholarship > History of clothing,History of clothing,3,5.714688,-1.3356078,37.80986373037837,15.24866173716128,2,0.39849624060150374,0.1962406015037594,33.4201781050974,51.41467832766725,3,0.4921052631578947,0.718421052631579
417,1546,Clothing,Cultural aspects > Gender differentiation,Gender differentiation,3,5.752457,-1.3291389,30.862852903348784,95.60234069523271,2,0.3537593984962406,0.8357142857142857,-7.878385366185317,95.62081555890347,3,0.07857142857142857,0.9139097744360902
418,1546,Clothing,Cultural aspects > Social status,Social status,3,5.7440805,-1.3109297,106.7886559111678,6.460398849341373,2,0.7819548872180451,0.08759398496240602,38.8550446839788,52.69195482241984,3,0.5492481203007519,0.7259398496240601
419,1546,Clothing,Cultural aspects > Religion,Religion,3,5.7319627,-1.3091996,144.3238932697561,51.20547907584671,2,0.8800751879699248,0.5887218045112782,49.69496738470423,27.465606360121285,3,0.6552631578947369,0.43609022556390975
420,1546,Clothing,Contemporary clothing > Western dress code,Western dress code,3,5.773054,-1.3524386,71.67948147893185,21.366699463957232,2,0.6270676691729323,0.2796992481203007,33.22108789269938,16.96575860979651,3,0.49097744360902257,0.26203007518796995
421,1546,Clothing,Contemporary clothing > Spread of western styles,Spread of western styles,3,5.7881804,-1.3426353,8.120078756110331,128.32207658865477,2,0.206390977443609,0.9154135338345865,124.17480555166064,221.854206531547,3,0.9402255639097744,0.9962406015037594
422,1546,Clothing,Contemporary clothing > Ethnic and cultural heritage,Ethnic and cultural heritage,3,5.758354,-1.3637979,96.96987779176324,67.8250884123871,2,0.7428571428571429,0.7011278195488722,89.43367787732548,18.670440949788457,3,0.8605263157894737,0.29736842105263156
423,1546,Clothing,Contemporary clothing > Sport and activity,Sport and activity,3,5.6949997,-1.3468796,-69.20667334357567,270.693183060719,2,0.035338345864661655,0.9954887218045113,128.58744674564971,82.37919847502907,3,0.9462406015037594,0.8736842105263158
424,1546,Clothing,Contemporary clothing > Fashion,Fashion,3,5.7801375,-1.3729975,151.05128432692914,194.04418929464143,2,0.8902255639097745,0.9789473684210527,27.76475057284333,150.67018101760874,3,0.4236842105263158,0.9830827067669173
425,1546,Clothing,Political issues > Working conditions in the garments industry,Working conditions in the garments industry,3,5.9668484,-1.1001482,99.38805495442377,106.27933686066085,2,0.7526315789473684,0.8680451127819548,22.712583981399572,13.279121425259035,3,0.3597744360902256,0.187593984962406
426,1546,Clothing,Political issues > Fur,Fur,3,5.722253,-1.2956767,60.91942578971598,71.53968698779832,2,0.5530075187969925,0.7263157894736842,31.24418456981556,76.76360706620729,3,0.4639097744360902,0.8530075187969924
427,1546,Clothing,Life cycle > Clothing maintenance,Clothing maintenance,3,5.7061477,-1.3082228,42.78299193865538,38.95702557362359,2,0.4349624060150376,0.47518796992481205,46.73197134650375,28.040534560194303,3,0.6293233082706767,0.44586466165413535
428,1546,Clothing,"Life cycle > Laundry, ironing, storage","Laundry, ironing, storage",3,5.704094,-1.3132728,79.46759486416904,47.53996614446027,2,0.6661654135338346,0.5545112781954887,73.9010178076868,25.35083734576955,3,0.8056390977443609,0.4030075187969925
429,1546,Clothing,Life cycle > Non-iron,Non-iron,3,5.7022853,-1.3222017,-48.741723066016405,215.33629983346066,2,0.05601503759398496,0.9864661654135338,71.21952751624336,112.39504303316576,3,0.793609022556391,0.9488721804511279
430,1546,Clothing,Life cycle > Mending,Mending,3,5.721362,-1.2663734,116.32281556000895,178.1178389894041,2,0.8154135338345865,0.9706766917293234,179.5579648004841,122.01847182612508,3,0.9827067669172932,0.9639097744360903
431,1546,Clothing,Life cycle > Recycling,Recycling,3,5.692222,-1.2161146,48.876203284040585,31.974917134034218,2,0.4785714285714286,0.4048872180451128,32.22747947959947,4.048424473822081,3,0.4774436090225564,0.02631578947368421
432,1546,Clothing,Global trade,Global trade,2,5.287815,-0.26152718,8.841284864857121,11.56644123297644,2,0.21203007518796993,0.1462406015037594,-21.62688661709133,20.308440271907983,3,0.03684210526315789,0.3263157894736842
433,1737,Culture,Introduction,Introduction,0,9.216595,0.47278088,2.5584461071343014,112.70710495248261,2,0.18571428571428572,0.8868421052631579,56.684983052927294,76.86688796079545,3,0.7105263157894737,0.8537593984962406
434,1737,Culture,Description,Description,2,9.25605,0.79122806,39.74964086452229,37.55905371421243,2,0.4112781954887218,0.4631578947368421,49.65627155596852,20.160159666907923,3,0.6548872180451127,0.3240601503759398
435,1737,Culture,Etymology,Etymology,2,9.090142,0.89774704,-39.932500186974934,31.841543673069044,2,0.06917293233082707,0.4030075187969925,1.346005615129723,12.853827872807681,3,0.12857142857142856,0.17819548872180452
436,1737,Culture,Change,Change,2,8.893791,0.8018048,10.609679126997573,53.858803963529475,2,0.22218045112781956,0.6142857142857143,63.71088817071541,44.97099948978173,3,0.7484962406015038,0.66203007518797
437,1737,Culture,Early modern discourses > German Romanticism,German Romanticism,3,9.213674,0.9676873,-51.35075802668622,11.520354687525264,2,0.05263157894736842,0.14586466165413534,-35.98516588463709,7.829724798677776,3,0.014285714285714285,0.08421052631578947
438,1737,Culture,Early modern discourses > English Romanticism,English Romanticism,3,9.15166,0.9246157,-29.13190144008514,12.217092869331609,2,0.09022556390977443,0.1545112781954887,30.108092903770807,13.455055509550869,3,0.4507518796992481,0.19097744360902255
439,1737,Culture,Anthropology,Anthropology,2,9.187484,0.8151515,-130.30481148181946,1.5535241752918245,2,0.008270676691729323,0.02593984962406015,30.832597848782736,40.62776875357627,3,0.45789473684210524,0.619172932330827
440,1737,Culture,Sociology,Sociology,2,9.2062235,0.5234461,40.0486728537346,26.15984576741365,2,0.41466165413533834,0.33270676691729323,68.19746842521141,33.162894754758575,3,0.7766917293233083,0.5304511278195488
441,1737,Culture,Sociology > Early researchers and development of cultural sociology,Early researchers and development of cultural sociology,3,9.217453,0.40992087,117.58843515595443,69.9261910706139,2,0.8191729323308271,0.7150375939849624,347.58026470986033,132.44126421033027,3,0.9988721804511278,0.9710526315789474
442,1737,Culture,Cultural studies,Cultural studies,2,9.287153,0.74318564,1.0929939771752673,0.16318887322463776,2,0.18045112781954886,0.002255639097744361,70.58460633042064,23.187722402234815,3,0.7921052631578948,0.3706766917293233
443,1737,Culture,Cultural studies > Super culture,Super culture,3,9.262475,0.5410246,20.72802232737775,32.31466209606341,2,0.2774436090225564,0.41090225563909777,13.508157380168873,36.119209707824375,3,0.24060150375939848,0.5661654135338345
444,1737,Culture,Psychology,Psychology,2,9.337331,4.576605,50.53583927019902,45.34724468242296,2,0.4864661654135338,0.5357142857142857,8.663215626623485,14.186372264730498,3,0.19022556390977444,0.20526315789473684
445,1737,Culture,Protection of culture,Protection of culture,2,8.9630375,0.90692335,33.43287265756191,15.228844480940573,2,0.368796992481203,0.19586466165413532,19.513138925955293,3.679392947564863,3,0.3172932330827068,0.02030075187969925
446,1803,Death,Introduction,Introduction,0,5.4246626,2.6010818,92.31005640229401,29.789990405212748,2,0.7236842105263158,0.381203007518797,20.94169181808829,13.582874004818937,3,0.3330827067669173,0.19323308270676692
447,1803,Death,Diagnosis > Definition,Definition,3,5.38127,2.6069005,172.49856999807278,26.636016729688677,2,0.9263157894736842,0.3379699248120301,136.59466684809266,42.9744004000443,3,0.9548872180451128,0.6402255639097745
448,1803,Death,Diagnosis > Definition > Defining life to define death,Defining life to define death,4,5.4174757,2.6221192,14.559352239933304,79.84900401101832,2,0.24398496240601503,0.7740601503759399,-47.65973823755752,26.639670368342916,3,0.007518796992481203,0.4244360902255639
449,1803,Death,Diagnosis > Definition > Definition of death by heartbeat and breath,Definition of death by heartbeat and breath,4,5.422577,2.6659884,-88.25179575026888,49.31138080236098,2,0.02180451127819549,0.5710526315789474,14.62109616337814,17.280705375490328,3,0.2575187969924812,0.26954887218045115
450,1803,Death,Diagnosis > Definition > Brain death,Brain death,4,5.413463,2.6998003,33.975444073279704,51.819544003729945,2,0.37293233082706767,0.5943609022556391,55.9456266195921,46.69200905717602,3,0.706390977443609,0.6781954887218045
451,1803,Death,Diagnosis > Definition > Neocortical brain death,Neocortical brain death,4,5.401978,2.6689394,136.583062359968,15.05247634573065,2,0.8650375939849624,0.19398496240601504,44.9968608285883,110.42438979212763,3,0.6131578947368421,0.9458646616541353
452,1803,Death,Diagnosis > Definition > Total brain death,Total brain death,4,5.3999414,2.6578834,40.59537846182064,51.363583377098706,2,0.42030075187969923,0.5909774436090226,27.693448532563206,76.33681359569256,3,0.42255639097744363,0.8518796992481203
453,1803,Death,Diagnosis > Definition > Problems in medical practice,Problems in medical practice,4,5.3631344,2.6840317,98.70282211693674,11.018365447685769,2,0.7484962406015038,0.14022556390977445,61.662167601146315,11.049720503325334,3,0.7390977443609023,0.14172932330827068
454,1803,Death,Diagnosis > Definition > Donations,Donations,4,5.3992167,2.664545,69.56278618782929,2.911458468105472,2,0.6131578947368421,0.041353383458646614,2.1533824848295517,10.524369989891426,3,0.1349624060150376,0.13421052631578947
455,1803,Death,Diagnosis > Signs,Signs,3,5.477613,2.7332864,0.2980594777070653,25.205600957051168,2,0.1774436090225564,0.3240601503759398,0.6532773471497794,6.210468863541458,3,0.12368421052631579,0.05789473684210526
456,1803,Death,Diagnosis > Legal,Legal,3,5.377414,2.6642785,117.71182591932991,4.8376128508589336,2,0.8195488721804511,0.06992481203007518,70.22260061508864,38.93246429726673,3,0.7909774436090226,0.599624060150376
457,1803,Death,Diagnosis > Misdiagnosis,Misdiagnosis,3,5.4331446,2.6625378,59.414383750758816,8.641506032575279,2,0.5447368421052632,0.10902255639097744,61.68030858475546,146.79781431953342,3,0.7394736842105263,0.9819548872180451
458,1803,Death,Causes,Causes,2,5.4282937,2.3930073,21.63841368894995,34.13545600978865,2,0.28383458646616544,0.42969924812030075,4.072150916918242,35.86625750005582,3,0.14736842105263157,0.5631578947368421
459,1803,Death,Causes > Autopsy,Autopsy,3,5.519147,2.6899686,-22.901996306847792,138.5208223358132,2,0.10338345864661654,0.9293233082706767,18.755790144067436,64.67055488460296,3,0.30488721804511276,0.8071428571428572
460,1803,Death,Death before birth,Death before birth,2,5.718173,2.292376,47.852989590743015,4.052811337549151,2,0.4703007518796993,0.059398496240601506,83.18542793837281,34.637642713960226,3,0.8421052631578947,0.5488721804511278
461,1803,Death,Death before birth > Stillbirth,Stillbirth,3,5.701682,2.2568004,123.91908254602063,3.806154317670034,2,0.8357142857142857,0.05639097744360902,146.35456744104792,62.2570171675133,3,0.9642857142857143,0.7947368421052632
462,1803,Death,Death before birth > Miscarriage,Miscarriage,3,5.695133,2.2578256,50.78327576544004,15.596199031194091,2,0.48872180451127817,0.20150375939849624,65.45744813353143,42.440323460204745,3,0.7605263157894737,0.6357142857142857
463,1803,Death,Death before birth > Abortion,Abortion,3,5.7402053,2.2895458,126.79095090464841,9.680387015012105,2,0.8451127819548873,0.12330827067669173,77.43161928243045,59.891628776933366,3,0.8199248120300752,0.7793233082706766
464,1803,Death,Senescence,Senescence,2,5.309401,2.4452088,171.82975337981222,0.6191896722858503,2,0.9240601503759398,0.009774436090225564,86.94264100767458,70.44285630557214,3,0.8533834586466166,0.8308270676691729
465,1803,Death,Life extension,Life extension,2,5.338458,2.5463603,-50.83901380433143,27.240943569196116,2,0.05451127819548872,0.3473684210526316,16.67496257272294,18.389845344214734,3,0.2808270676691729,0.29210526315789476
466,1803,Death,Life extension > Cryonics,Cryonics,3,5.3542824,2.5629594,104.89476766748814,66.4602489392341,2,0.7729323308270677,0.693984962406015,80.2897707147866,45.950606039928665,3,0.8334586466165413,0.6710526315789473
467,1803,Death,Location,Location,2,5.497501,2.4066603,97.00345834061383,8.512200176347175,2,0.7432330827067669,0.10827067669172932,79.97312462459202,13.53984699703713,3,0.8319548872180451,0.19172932330827067
468,1803,Death,Psychology,Psychology,2,5.529496,2.6765397,36.492983765692166,1.7008538743279094,2,0.3913533834586466,0.02819548872180451,15.29572901920531,21.51605206051657,3,0.2661654135338346,0.3454887218045113
469,1803,Death,Society and culture,Society and culture,2,5.618001,2.7114573,74.47526744230828,6.185574697376443,2,0.6406015037593985,0.0830827067669173,46.00863701179026,18.704266621438457,3,0.6233082706766917,0.2981203007518797
470,1803,Death,Society and culture > Origins of death,Origins of death,3,5.73005,2.8353229,22.97889352635413,3.359171796658318,2,0.2943609022556391,0.04924812030075188,8.895597443695438,12.069376338002003,3,0.19210526315789472,0.1631578947368421
471,1803,Death,Consciousness,Consciousness,2,5.4927197,2.6927505,123.3625681956949,62.74367743199863,2,0.8345864661654135,0.6687969924812031,68.19470361237529,19.60511404602262,3,0.7763157894736842,0.31466165413533836
472,1803,Death,In biology,In biology,2,2.3355672,1.9690367,-30.354827753569406,27.32176835457791,2,0.08646616541353383,0.34924812030075186,4.833596309407099,78.0115770174133,3,0.1537593984962406,0.8578947368421053
473,1803,Death,In biology > Natural selection,Natural selection,3,1.5922116,1.3674595,96.19742354709834,2.2482428036413094,2,0.7390977443609023,0.03270676691729323,51.69995979573671,15.957515645797931,3,0.6710526315789473,0.24097744360902257
474,1803,Death,In biology > Evolution of aging and mortality,Evolution of aging and mortality,3,0.91113317,1.9416322,58.493049114846315,7.082933640461375,2,0.5349624060150376,0.09398496240601503,43.95532380178357,26.230037586281572,3,0.6030075187969924,0.41842105263157897
475,1803,Death,In biology > Grief in animals,Grief in animals,3,9.918145,4.010584,71.68186372865833,89.25447275634434,2,0.6274436090225564,0.8135338345864662,-7.1310472739729995,9.91022556270929,3,0.08233082706766917,0.12030075187969924
476,1803,Death,Death of abiotic factors,Death of abiotic factors,2,5.1285377,2.5853162,147.71884523136936,40.771588153022854,2,0.8849624060150376,0.4928571428571429,36.855087106525254,30.698620324968896,3,0.5278195488721804,0.4921052631578947
477,1803,Death,Religious views > Buddhism,Buddhism,3,5.629824,2.725013,66.19758039732345,20.790175703996436,2,0.5890977443609022,0.2661654135338346,27.133888671040662,9.353949638708794,3,0.41353383458646614,0.10977443609022557
478,1803,Death,Religious views > Christianity,Christianity,3,5.650062,2.7394626,144.91570696696263,31.996335978848933,2,0.880827067669173,0.40601503759398494,56.723567074270825,32.301672718177684,3,0.7120300751879699,0.5161654135338346
479,1803,Death,Religious views > Hinduism,Hinduism,3,5.555513,2.6528153,42.217183412377395,4.646494846619849,2,0.43082706766917295,0.06578947368421052,53.7504830892323,14.422269604649923,3,0.687593984962406,0.20977443609022556
480,1803,Death,Religious views > Islam,Islam,3,5.5776834,2.706127,77.29632557542686,40.91459351035274,2,0.6560150375939849,0.4951127819548872,12.222274765216957,33.17697965274688,3,0.22631578947368422,0.530827067669173
481,1803,Death,Religious views > Judaism,Judaism,3,5.6249156,2.716745,262.8278123688833,75.0079419148076,2,0.9770676691729323,0.7473684210526316,116.13201571294753,14.844943873120583,3,0.9270676691729324,0.21917293233082707
482,1803,Death,Language,Language,2,5.518125,2.674633,-8.46729531367179,99.56388524338892,2,0.14661654135338345,0.8469924812030075,-91.84755002826735,32.398775225375765,3,0.0011278195488721805,0.518796992481203
483,1949,Earth,Introduction,Introduction,0,2.3397603,3.7665932,105.94340713803652,48.10805172937788,2,0.7770676691729324,0.5586466165413534,19.966681559800723,4.093663828228316,3,0.3229323308270677,0.02669172932330827
484,1949,Earth,Etymology,Etymology,2,5.8521595,3.6344395,-50.319499043588976,46.94671479923834,2,0.05526315789473684,0.5473684210526316,53.06720897245975,60.03117696505248,3,0.6815789473684211,0.7804511278195488
485,1949,Earth,Natural history > Formation,Formation,3,1.4581608,4.1916537,172.42256551857272,64.8250242094812,2,0.9255639097744361,0.6849624060150376,54.71429323659769,22.14324609027578,3,0.6947368421052632,0.3548872180451128
486,1949,Earth,Natural history > After formation,After formation,3,1.6009692,3.6129313,95.34861302213778,6.206536152564117,2,0.7368421052631579,0.08345864661654136,78.24928572138775,66.6171950814641,3,0.8236842105263158,0.8154135338345865
487,1949,Earth,Natural history > Origin of life and evolution,Origin of life and evolution,3,1.3437535,3.0485582,32.25738904847444,11.2253083727517,2,0.362406015037594,0.1424812030075188,18.20189584629958,15.379332960338049,3,0.29736842105263156,0.22894736842105262
488,1949,Earth,Natural history > Future,Future,3,1.9688947,5.057346,17.52501908958759,21.145344622891695,2,0.2578947368421053,0.2736842105263158,31.02622731685733,47.65483925017009,3,0.46015037593984964,0.6864661654135338
489,1949,Earth,Physical characteristics > Size and shape,Size and shape,3,2.275827,3.8616223,69.58789061079875,74.10138162173817,2,0.6135338345864662,0.7409774436090225,8.626729744139572,21.996507943346263,3,0.18947368421052632,0.3533834586466165
490,1949,Earth,Physical characteristics > Surface,Surface,3,2.6435957,3.4122772,106.57056604268006,93.99630623946067,2,0.7800751879699248,0.8300751879699249,28.766978360664694,10.4871403452638,3,0.4349624060150376,0.1330827067669173
491,1949,Earth,Physical characteristics > Tectonic plates,Tectonic plates,3,2.6977777,3.501932,40.28209071105334,17.835907483509857,2,0.41729323308270677,0.2281954887218045,35.99630224181298,19.024837811372457,3,0.5180451127819549,0.30526315789473685
492,1949,Earth,Physical characteristics > Internal structure,Internal structure,3,2.4311585,3.7797956,76.07309165749766,2.9438648588664056,2,0.649624060150376,0.042105263157894736,26.74225461008813,10.394472150113458,3,0.40789473684210525,0.1293233082706767
493,1949,Earth,Physical characteristics > Chemical composition,Chemical composition,3,2.315411,3.9024513,81.8178738027744,33.182848858661856,2,0.6770676691729324,0.42142857142857143,-5.986171635970312,58.80134031445622,3,0.08834586466165413,0.7718045112781955
494,1949,Earth,Physical characteristics > Internal heat,Internal heat,3,2.4877164,3.7376707,62.10375545258604,23.700445420768894,2,0.5609022556390978,0.3075187969924812,28.892233666261983,19.388776524636423,3,0.43796992481203006,0.3112781954887218
495,1949,Earth,Physical characteristics > Gravitational field,Gravitational field,3,1.6160992,4.4163194,109.2025475608061,91.33282680438947,2,0.7902255639097744,0.8206766917293233,44.22648231034818,17.104512302957907,3,0.6056390977443609,0.2654135338345865
496,1949,Earth,Physical characteristics > Magnetic field,Magnetic field,3,1.9114958,4.8378158,44.98307349902409,26.95656743355742,2,0.45150375939849624,0.34210526315789475,38.91065196114167,3.756414806822342,3,0.5507518796992481,0.02180451127819549
497,1949,Earth,Orbit and rotation > Rotation,Rotation,3,1.5112913,4.955432,70.36366089178665,22.315415792526426,2,0.6206766917293233,0.29022556390977444,21.327674117404758,11.518151983639495,3,0.3406015037593985,0.1507518796992481
498,1949,Earth,Orbit and rotation > Orbit,Orbit,3,1.4207721,4.960252,8.90236606207095,56.18066156116636,2,0.21278195488721804,0.6296992481203008,38.48357658836346,30.99875337416995,3,0.5454887218045112,0.49736842105263157
499,1949,Earth,Orbit and rotation > Axial tilt and seasons,Axial tilt and seasons,3,1.4288509,4.858642,21.584098104899727,27.419831728913216,2,0.28345864661654135,0.3511278195488722,23.30643488916577,4.986940762892276,3,0.3669172932330827,0.0406015037593985
500,1949,Earth,Earth–Moon system > Moon,Moon,3,1.2956157,4.833792,7.917771676453368,21.04388143069734,2,0.20451127819548873,0.27030075187969926,30.45060557760782,26.260077407959113,3,0.45413533834586467,0.418796992481203
501,1949,Earth,Earth–Moon system > Asteroids and artificial satellites,Asteroids and artificial satellites,3,1.4195515,5.179624,18.50729198082208,63.66606570052552,2,0.2654135338345865,0.6755639097744361,37.69367027360289,20.348120013145824,3,0.5357142857142857,0.32744360902255637
502,1949,Earth,Hydrosphere,Hydrosphere,2,2.6070738,3.6213486,7.123218014755555,44.76234642059667,2,0.20150375939849624,0.5319548872180451,27.14979554511387,45.84053287664155,3,0.4139097744360902,0.6703007518796993
503,1949,Earth,Atmosphere,Atmosphere,2,2.204147,3.8582826,86.59111592320096,40.83776232663639,2,0.6984962406015037,0.4943609022556391,9.061423705162248,16.01202653536174,3,0.1951127819548872,0.2424812030075188
504,1949,Earth,Atmosphere > Weather and climate,Weather and climate,3,2.5015368,3.5345886,-18.02084042150999,17.99296765188688,2,0.11503759398496241,0.23233082706766917,60.82649468675839,35.234573895567245,3,0.7345864661654136,0.5537593984962406
505,1949,Earth,Atmosphere > Upper atmosphere,Upper atmosphere,3,2.1626232,4.02805,-6.905212403790717,47.32427415160356,2,0.1507518796992481,0.5522556390977443,7.774601157108691,12.544887758758206,3,0.18233082706766918,0.17142857142857143
506,1949,Earth,Life on Earth,Life on Earth,2,1.936732,2.9550033,140.41889065261634,63.65975406877099,2,0.8729323308270677,0.675187969924812,94.853031537928,84.702801715486,3,0.8766917293233083,0.8834586466165414
507,1949,Earth,Life on Earth > Challenges for life on Earth,Challenges for life on Earth,3,3.013417,2.4314775,5.163585271848099,115.05046983435605,2,0.19548872180451127,0.8906015037593985,70.6302182987075,21.153984622727275,3,0.7928571428571428,0.34135338345864663
508,1949,Earth,Human geography,Human geography,2,5.2980714,1.4863447,115.68050510667987,74.43289664003498,2,0.8120300751879699,0.7436090225563909,22.362685480677484,17.87034501390038,3,0.3548872180451128,0.2793233082706767
509,1949,Earth,Human geography > Natural resources and land use,Natural resources and land use,3,3.0635514,2.205753,-12.453897604697516,16.6257417135743,2,0.1319548872180451,0.21503759398496242,39.93314914566801,10.97611901753082,3,0.5590225563909774,0.14097744360902256
510,1949,Earth,Human geography > Humans and the environment,Humans and the environment,3,2.9978576,2.439902,62.964661008126356,17.0693653468587,2,0.568796992481203,0.21804511278195488,2.7104751431096497,40.36765672560189,3,0.13909774436090225,0.6154135338345864
511,1949,Earth,Cultural and historical viewpoint,Cultural and historical viewpoint,2,5.483458,4.335897,42.122404464064374,55.0992205993376,2,0.4293233082706767,0.6221804511278195,94.0405662633954,60.56778830004774,3,0.8740601503759399,0.7845864661654135
512,1967,Ecology,Introduction,Introduction,0,2.0911634,1.9354874,6.433077001818808,13.698955142232604,2,0.1988721804511278,0.17330827067669172,21.26518877004716,22.57223721176941,3,0.33909774436090223,0.36165413533834584
513,1967,Ecology,"Levels, scope, and scale of organization","Levels, scope, and scale of organization",2,2.1002164,2.0608366,62.49986073622941,28.9109603009931,2,0.5646616541353383,0.37030075187969924,98.96829763623693,40.22471396168581,3,0.8872180451127819,0.6146616541353384
514,1967,Ecology,"Levels, scope, and scale of organization > Hierarchy",Hierarchy,3,1.9865273,2.1736834,-142.64785439167835,144.63691018213063,2,0.006015037593984963,0.9406015037593985,123.35768170613562,112.00998388487481,3,0.9387218045112782,0.9481203007518797
515,1967,Ecology,"Levels, scope, and scale of organization > Biodiversity",Biodiversity,3,2.247827,2.0277164,-126.83627818074474,256.2959583195824,2,0.009022556390977444,0.9939849624060151,115.07480238981331,13.71902481052809,3,0.924436090225564,0.19548872180451127
516,1967,Ecology,"Levels, scope, and scale of organization > Habitat",Habitat,3,2.1432133,2.3157337,70.32502842944996,94.13857457601185,2,0.6195488721804512,0.8308270676691729,164.8905282306845,107.90401007151554,3,0.9759398496240601,0.9413533834586466
517,1967,Ecology,"Levels, scope, and scale of organization > Niche",Niche,3,2.0492427,2.0066764,350.5417034472205,257.63280202098565,2,0.9917293233082707,0.9943609022556391,163.01910804908485,82.6278487736024,3,0.9740601503759398,0.8744360902255639
518,1967,Ecology,"Levels, scope, and scale of organization > Niche construction",Niche construction,3,2.0999157,2.219696,154.25724311546003,27.539133617915347,2,0.8977443609022556,0.3530075187969925,88.58542857683109,23.629746562317727,3,0.8575187969924812,0.3774436090225564
519,1967,Ecology,"Levels, scope, and scale of organization > Biome",Biome,3,2.2166312,2.582095,135.65583838563686,109.25622449750762,2,0.8631578947368421,0.8774436090225564,93.69556216050677,100.28772101874115,3,0.8736842105263158,0.9281954887218045
520,1967,Ecology,"Levels, scope, and scale of organization > Biosphere",Biosphere,3,2.033455,2.277709,199.03808324393142,53.380690844186816,2,0.9503759398496241,0.6082706766917293,72.27566363172686,56.88354574111087,3,0.7981203007518797,0.7571428571428571
521,1967,Ecology,"Levels, scope, and scale of organization > Population ecology",Population ecology,3,1.9088422,1.6549419,27.71090443969353,1.948475799097473,2,0.331203007518797,0.030827067669172932,32.53670472902649,16.959585134043575,3,0.48233082706766917,0.26165413533834586
522,1967,Ecology,"Levels, scope, and scale of organization > Metapopulations and migration",Metapopulations and migration,3,1.9192941,1.7079763,4.13933345026528,40.14580382790461,2,0.19097744360902255,0.4864661654135338,56.205020740799256,37.24256320650428,3,0.7075187969924812,0.5781954887218045
523,1967,Ecology,"Levels, scope, and scale of organization > Community ecology",Community ecology,3,2.121291,1.9632109,136.1800521692794,114.78479301068569,2,0.8639097744360902,0.8902255639097745,126.67704945417461,39.363347367327634,3,0.943609022556391,0.6048872180451128
524,1967,Ecology,"Levels, scope, and scale of organization > Ecosystem ecology",Ecosystem ecology,3,2.095759,2.0044093,115.77488479462639,81.36416863452631,2,0.812406015037594,0.7800751879699248,72.9457004569581,48.23801667673321,3,0.8,0.6924812030075188
525,1967,Ecology,"Levels, scope, and scale of organization > Food webs",Food webs,3,2.2647376,2.0494173,175.43658976790758,42.93120626454844,2,0.9300751879699248,0.5154135338345864,79.32099999183195,35.60201951386836,3,0.8285714285714286,0.5597744360902256
526,1967,Ecology,"Levels, scope, and scale of organization > Trophic levels",Trophic levels,3,2.3419201,2.0416057,116.16282004747714,26.185004988098374,2,0.8146616541353383,0.33345864661654134,56.2771541818361,78.00818657872259,3,0.7082706766917293,0.8575187969924812
527,1967,Ecology,"Levels, scope, and scale of organization > Keystone species",Keystone species,3,2.2635195,1.9456855,191.52583669056486,103.41911922270909,2,0.9424812030075188,0.8601503759398497,103.00334237589715,47.70766448842216,3,0.8988721804511278,0.687593984962406
528,1967,Ecology,Complexity,Complexity,2,2.010534,2.0851963,93.71298401202122,65.51884465197539,2,0.7293233082706767,0.6894736842105263,50.75561072065448,52.65441465396123,3,0.66203007518797,0.725187969924812
529,1967,Ecology,Complexity > Holism,Holism,3,1.9747957,2.203444,197.16938078506894,14.644477429629037,2,0.9488721804511279,0.18609022556390978,85.4903961485479,118.50871571377779,3,0.849624060150376,0.9578947368421052
530,1967,Ecology,Relation to evolution,Relation to evolution,2,1.979264,1.79383,171.8756135474963,207.65507316011096,2,0.924436090225564,0.9845864661654136,59.209515216037346,31.504799998961616,3,0.7233082706766917,0.5045112781954887
531,1967,Ecology,Relation to evolution > Behavioural ecology,Behavioural ecology,3,1.9807473,1.6401143,11.992833556778246,17.447335542619246,2,0.22857142857142856,0.22180451127819548,70.13805707664834,22.635463283326672,3,0.7906015037593985,0.36278195488721804
532,1967,Ecology,Relation to evolution > Cognitive ecology,Cognitive ecology,3,2.0691395,1.8157504,117.37214961996658,38.4746379116861,2,0.8180451127819549,0.4706766917293233,110.01882860897656,57.25252879221136,3,0.9161654135338346,0.7601503759398496
533,1967,Ecology,Relation to evolution > Social ecology,Social ecology,3,1.9756403,1.5004282,101.8942543711224,54.086935568760985,2,0.7635338345864662,0.6157894736842106,132.35091678611212,82.61389643777028,3,0.9522556390977444,0.8740601503759399
534,1967,Ecology,Relation to evolution > Coevolution,Coevolution,3,2.2005992,1.7196755,161.32442553209307,31.096293541398637,2,0.9101503759398496,0.39473684210526316,46.458281955287994,38.01618539443385,3,0.6270676691729323,0.5868421052631579
535,1967,Ecology,Relation to evolution > Biogeography,Biogeography,3,2.0146394,1.8371358,-107.72054995906663,23.130927667113497,2,0.015037593984962405,0.29962406015037596,26.47574814895016,57.00232697179048,3,0.40225563909774437,0.7586466165413533
